"replicate","hourly_rate_ratio","immediate_rate_ratio","convergence","error"
401,0.862977699026624,1.7057208786779,"full convergence",
402,0.700419994669136,1.80232243556846,"full convergence",
403,0.863217436718651,1.82717915235013,"full convergence",
404,0.810555777179404,2.22127643239655,"full convergence",
405,0.831186194980308,1.65399647019107,"full convergence",
406,0.937825184562482,1.36948273715733,"full convergence",
407,0.872258080345528,1.59197344322502,"full convergence",
408,0.847618014291407,1.83212926174272,"full convergence",
409,0.971722735112061,2.35342385073628,"full convergence",
410,0.921690691940139,1.34416105550233,"full convergence",
411,0.771661921864391,2.27017551780563,"full convergence",
412,0.981559784235649,1.51783324663394,"full convergence",
413,0.910388937497117,3.55545619982731,"full convergence",
414,0.822214364393146,2.57485712235005,"full convergence",
415,0.841355971065176,2.41629842744647,"full convergence",
416,0.82356654982437,2.26220577354353,"full convergence",
417,0.960319160723778,2.17812138904076,"full convergence",
418,0.844464053360274,1.70436144417394,"full convergence",
419,0.83743623125419,1.18807210815211,"full convergence",
420,0.873905349137592,1.66557185211604,"full convergence",
421,0.866187446749263,1.69594501588269,"full convergence",
422,0.789984037389203,1.55553002927273,"full convergence",
423,0.909737653355532,1.49368708010807,"full convergence",
424,0.719772294005497,2.06357765640196,"full convergence",
425,0.914522949071305,1.38273358164926,"full convergence",
426,0.935930854836629,2.22844471957818,"full convergence",
427,0.825593061122034,1.77340539786764,"full convergence",
428,0.763791665793534,2.40607576734194,"full convergence",
429,0.98631362055765,2.50737346629489,"full convergence",
430,0.983794568807341,1.64641384094133,"full convergence",
431,0.946747449895716,1.56314929233096,"full convergence",
432,0.794002128306888,2.53203204052081,"full convergence",
433,0.815628516738279,2.23606234293141,"full convergence",
434,0.853388801245687,2.1999728084419,"full convergence",
435,0.837389872653783,2.8316628035867,"full convergence",
436,0.825098329052905,1.5231504567793,"full convergence",
437,0.779160119025912,1.74782853719274,"full convergence",
438,0.858919602664026,1.0443651605002,"full convergence",
439,0.866489953031122,2.20637550003186,"full convergence",
440,0.966690929063998,1.61662352952112,"full convergence",
441,0.869288626233847,2.04735778470079,"full convergence",
442,0.922911262278298,1.80533584495239,"full convergence",
443,0.843989159395662,2.56730175281324,"full convergence",
444,1.02031336129017,2.24156928437495,"full convergence",
445,0.812647108917241,2.53828739182858,"full convergence",
446,0.907760048522819,1.71292723474221,"full convergence",
447,0.785097973094992,1.34455083005587,"full convergence",
448,0.83852919918091,1.32390350674761,"full convergence",
449,0.907334066440911,1.60315890434551,"full convergence",
450,0.84441470020889,2.26128966609068,"full convergence",
451,0.876872037254502,1.65981002958322,"full convergence",
452,0.780451955624998,1.84565957436751,"full convergence",
453,0.82626970553924,2.58588187629582,"full convergence",
454,0.880573344457613,1.54046672792704,"full convergence",
455,0.805556447025479,2.73457903565725,"full convergence",
456,0.805966602382677,2.27498109080685,"full convergence",
457,0.813072728208075,1.36556100609294,"full convergence",
458,0.857274123564408,1.89322720629075,"full convergence",
459,0.902100102351291,1.88427752881363,"full convergence",
460,1.00047176487937,1.28795321265287,"full convergence",
461,1.00536684776921,1.18040306341105,"full convergence",
462,0.753849714334859,1.89931843539774,"full convergence",
463,0.808969449113563,1.99764455017594,"full convergence",
464,0.928501471120737,1.32528580845584,"full convergence",
465,0.93043368703184,1.32601222306583,"full convergence",
466,0.850581674593242,1.41049833964233,"full convergence",
467,0.947187857366061,1.96151501871205,"full convergence",
468,0.93674255500337,2.0850236872682,"full convergence",
469,0.847191385863604,1.68238512153327,"full convergence",
470,0.835790643228064,2.91248298595762,"full convergence",
471,0.851708624223507,2.30364260355835,"full convergence",
472,0.78934438685968,2.02860047436746,"full convergence",
473,0.765747042164613,1.31028177758847,"full convergence",
474,0.900243785707019,1.72645764143744,"full convergence",
475,0.889972998781225,2.08663878675813,"full convergence",
476,0.906400347493703,1.80190525903874,"full convergence",
477,0.934918692978728,0.934343890875587,"full convergence",
478,0.97298472430805,1.7066263081754,"full convergence",
479,0.827259953685933,1.79015439878434,"full convergence",
480,0.946353606679983,1.46679915046509,"full convergence",
481,0.911874791152081,4.41993594074935,"full convergence",
482,0.749447187511888,1.61161183104302,"full convergence",
483,0.837537269756624,2.3841873983875,"full convergence",
484,0.855083386058512,0.905344620996197,"full convergence",
485,0.875144309565884,1.53712150462015,"full convergence",
486,0.812223763924752,1.72507596788808,"full convergence",
487,0.799591885674656,1.67955042411407,"full convergence",
488,0.955325484095972,1.26819495418837,"full convergence",
489,0.799273740051019,2.27320184183808,"full convergence",
490,1.01084738820546,1.60938401950083,"full convergence",
491,0.749537119702988,2.2921938925295,"full convergence",
492,0.798907811440542,1.71083587215274,"full convergence",
493,0.728370689200468,2.11253566747986,"full convergence",
494,0.832082166679969,2.2396399680039,"full convergence",
495,0.748015829345708,2.2158997366943,"full convergence",
496,0.961165783673891,2.00783365288191,"full convergence",
497,0.806732627688439,2.11759706333088,"full convergence",
498,0.741203438218623,1.25986925230858,"full convergence",
499,0.965354522178315,2.87622452907349,"full convergence",
500,0.874359814519365,1.37537379957082,"full convergence",
