"attendance_log","intensity_log","product_log","converged","replicate","attendance_ratio","intensity_ratio","product_ratio"
-0.0889196163446132,0.122756491114629,0.0338368747700161,1,609,0.914919115161502,1.13060907406873,1.03441585364052
0.416954603267027,-0.0784253283535563,0.338529274913471,1,610,1.51733362938195,0.924571096600018,1.40288281762575
-0.0331333447562511,-0.0484684546395693,-0.0816017993958204,1,611,0.967409551997074,0.952687391698975,0.921638882796766
0.0235565678824545,0.0975932180719406,0.121149785954395,1,612,1.02383621535524,1.1025142110223,1.12879397718845
0.246818744045188,0.0663434231949514,0.31316216724014,1,613,1.27994709371891,1.0685936339984,1.36774331620278
0.158513551336978,0.213490604048939,0.372004155385917,1,614,1.17176780313797,1.23799186610245,1.45063900924554
0.38069912422367,0.0308639784218731,0.411563102645543,1,615,1.46330726545973,1.03134520914224,1.50917493773493
-0.312083301934028,-0.00812874675490712,-0.320212048688935,1,616,0.731920555290955,0.991904202168733,0.725995074446771
0.0849419902924068,0.0230288398255733,0.10797083011798,1,617,1.08865391237151,1.02329605080128,1.11401524921913
0.670772678174621,0.116450985547526,0.787223663722146,1,618,1.95574790068259,1.12350244126061,2.1972875409072
0.0221752666245928,0.00773477967518113,0.0299100462997739,1,619,1.02242296538981,1.0077647703574,1.0303618449242
0.169855803691987,-0.0688940460240859,0.100961757667901,1,620,1.18513394705911,0.933425574989845,1.10623433597364
0.289962255669755,-0.0911387050284564,0.198823550641299,1,621,1.33637704641696,0.912891079534101,1.21996668456818
0.503077806050556,0.0320654374690936,0.53514324351965,1,622,1.65380353209824,1.03258507284816,1.7076928406682
0.279709303952034,0.0451343562176249,0.324843660169659,1,623,1.32274523962964,1.04616840969716,1.38381428377783
0.626942822515511,0.0388623617760801,0.665805184291591,1,624,1.87187915592995,1.0396273813359,1.94605682505671
0.431299724504388,-0.0248795503965113,0.406420174107877,1,625,1.53925683381602,0.975427394795749,1.50143328333071
-0.0272137409799018,-0.185441532367147,-0.212655273347049,1,626,0.973153216571295,0.830737405410644,0.80843477820146
0.452608354078822,-0.00144078029609642,0.451167573782726,1,627,1.57240823863222,0.99856025712954,1.5701443750812
-0.340960945421662,0.0909957760436744,-0.249965169377987,1,628,0.711086678854525,1.09526437889979,0.778827909659518
0.190140939952301,0.248213432890279,0.43835437284258,1,629,1.20942004124874,1.28173346708076,1.5501541426267
0.233340737246111,0.219607544200325,0.452948281446436,1,630,1.26281169300682,1.24558779649641,1.57294283408226
0.191144932657517,-0.0628152697791012,0.128329662878415,1,631,1.21063489990026,0.939116940946268,1.13692774379712
0.350084575897835,0.343832721253884,0.69391729715172,1,632,1.41918757258076,1.41034269541666,2.00154082641539
-0.159110117487369,0.151100659996516,-0.00800945749085347,1,633,0.852902434324814,1.16311373121356,0.992022532748665
0.13820658130262,0.08606502608536,0.22427160738798,1,634,1.14821272505582,1.08987719644857,1.25141086571042
0.301038768727472,-0.0579606617156396,0.243078107011832,1,635,1.35126172722019,0.943687069736927,1.27516821980808
0.162491256916115,0.0469777114966919,0.209468968412807,1,636,1.17643803270732,1.04809864826913,1.23302311185294
0.158711251073151,0.329565021766999,0.48827627284015,1,637,1.1719994842244,1.39036321917582,1.62950497575864
0.511337878573645,-0.0047650207692742,0.506572857804371,1,638,1.66752064338759,0.995246313931683,1.65959377373649
