"replicate","hourly_rate_ratio","immediate_rate_ratio","convergence","error"
1201,0.975747714322115,1.51077950350918,"full convergence",
1202,0.817628558023683,2.08350873511725,"full convergence",
1203,0.923490413353519,1.82945852738325,"full convergence",
1204,0.821850803090695,1.63908575860168,"full convergence",
1205,0.986433761556551,2.12692855165922,"full convergence",
1206,0.868597446512295,2.60179161356996,"full convergence",
1207,0.877895296483589,1.38371976942547,"full convergence",
1208,0.829879926538005,1.68857539543456,"full convergence",
1209,0.76827741291119,1.82203699484262,"full convergence",
1210,1.03352188331646,1.58409078864993,"full convergence",
1211,0.882709281613352,2.73753192794783,"full convergence",
1212,0.85997376109696,1.52606232383808,"full convergence",
1213,0.729381378507447,2.01508462327431,"full convergence",
1214,0.728138421362495,3.5344704817302,"full convergence",
1215,0.947027543189571,1.54559168680692,"full convergence",
1216,0.843961582166815,3.24867192327126,"full convergence",
1217,0.946531529657358,3.05196903300368,"full convergence",
1218,0.910861813064245,1.63522281308529,"full convergence",
1219,0.934751643040266,1.723337162265,"full convergence",
1220,0.872753804133068,2.51484582786758,"full convergence",
1221,0.798092495982188,2.43157339079272,"full convergence",
1222,0.797744887855702,2.27170656629425,"full convergence",
1223,0.911715348551779,1.53272150374922,"full convergence",
1224,0.833871469084385,1.78632278778307,"full convergence",
1225,0.860816402724502,1.9848766360342,"full convergence",
1226,0.850885187103678,1.13210021788677,"full convergence",
1227,0.750207109103253,3.05288003705767,"full convergence",
1228,0.88434735248133,2.84084044893942,"full convergence",
1229,0.816867468860506,1.5232749016466,"full convergence",
1230,0.738488869399288,1.75721391817987,"full convergence",
1231,0.909179848879578,1.68683349768499,"full convergence",
1232,0.874425483369179,1.41813305011304,"full convergence",
1233,0.756333580220635,2.7834149053439,"full convergence",
1234,0.906117449602339,1.6307548408314,"full convergence",
1235,0.961131132053764,2.87666577210167,"full convergence",
1236,0.796576118509834,1.5298376870778,"full convergence",
1237,0.862129942206643,2.5909384907617,"full convergence",
1238,0.895147281739416,1.34311934053078,"full convergence",
1239,0.855013310162748,3.41468348667321,"full convergence",
1240,0.824576213913915,2.41311593574324,"full convergence",
1241,0.951144422300736,0.774590846183992,"full convergence",
1242,0.851670487316704,1.30954996391178,"full convergence",
1243,0.818018469401541,2.39877006993509,"full convergence",
1244,0.799049519357895,2.34065439240716,"full convergence",
1245,0.868234674659449,1.70412888743504,"full convergence",
1246,0.929427878319327,1.61173281275362,"full convergence",
1247,0.948160593571233,1.34978956069535,"full convergence",
1248,0.859441087702574,2.47204039455462,"full convergence",
1249,0.803962384278461,2.64369554958508,"full convergence",
1250,0.824497846089821,1.06358231625478,"full convergence",
1251,0.868427263872858,1.24777874994919,"full convergence",
1252,0.911681164379596,0.989303579591728,"full convergence",
1253,0.896415131430082,2.52927264098952,"full convergence",
1254,0.845647407897757,2.4263036727032,"full convergence",
1255,0.840823323102582,3.54767780880693,"full convergence",
1256,0.733495068285442,1.82783603427059,"full convergence",
1257,0.898670048686602,1.74110748254991,"full convergence",
1258,0.916768751522202,1.88720497585893,"full convergence",
1259,0.866655470252975,2.8540317133891,"full convergence",
1260,0.901065427651989,2.02471005610672,"full convergence",
1261,0.84879640939814,1.3797406970897,"full convergence",
1262,0.849035706812952,3.07873699754269,"full convergence",
1263,0.92879524821119,1.65298691843937,"full convergence",
1264,0.896292920918127,1.66981944846713,"full convergence",
1265,0.872845353526062,1.59189503126949,"full convergence",
1266,0.744321072533714,2.53670594135148,"full convergence",
1267,0.760370137838984,2.36867523348263,"full convergence",
1268,0.890947964131163,1.11689478089752,"full convergence",
1269,0.826387555357624,2.48800423281242,"full convergence",
1270,0.870044386016353,2.00651808697347,"full convergence",
1271,0.857520803003517,2.95065866850041,"full convergence",
1272,0.901210644943205,2.12297486385004,"full convergence",
1273,1.01951532149028,1.51490234793335,"full convergence",
1274,0.74649832077535,1.63740100165467,"full convergence",
1275,0.734496263577106,2.31200794726353,"full convergence",
1276,0.792393220263749,1.62243555797022,"full convergence",
1277,0.835345730189487,1.82525510172502,"full convergence",
1278,0.783702422652597,1.9015439029546,"full convergence",
1279,0.825280939344237,2.21386213702289,"full convergence",
1280,0.932657598290625,2.24617461195768,"full convergence",
1281,0.884256381940924,1.42488961905115,"full convergence",
1282,0.955130076515452,2.47832757816938,"full convergence",
1283,0.847048084239043,2.74125269727332,"full convergence",
1284,0.829229301133162,2.33204315841153,"full convergence",
1285,0.987068989893883,3.34164126003046,"full convergence",
1286,0.856107245015222,1.97472407345195,"full convergence",
1287,0.77726534730484,1.41934442640844,"full convergence",
1288,0.833317614641578,1.84897560748377,"full convergence",
1289,0.914156648746121,2.63152941694583,"full convergence",
1290,0.832519191150629,1.40375006468981,"full convergence",
1291,0.876769741552976,1.28270197122471,"full convergence",
1292,0.814554559765685,3.03515751989929,"full convergence",
1293,0.929136366466646,1.51698507628672,"full convergence",
1294,0.709717504915484,1.58657941586831,"full convergence",
1295,0.885435713539421,1.31720765983482,"full convergence",
1296,0.831048767834461,1.29449907527666,"full convergence",
1297,0.870136555107872,2.19870940501799,"full convergence",
1298,0.865292316097368,1.73287669617754,"full convergence",
1299,1.00261475038483,2.34478116585714,"full convergence",
1300,0.756712081203854,1.51242156993473,"full convergence",
