observation_id,observation_date,weekday,observer,collection_day,post_collection,bin_number,segment_number,clock_hour,camera_clock_hour,hours_from_collection_midpoint,post_collection_hours,segment_seconds,focal_visible_seconds,foraging_seconds,displacement_events,displacement_focal_to_others,displacement_others_to_focal,displacement_unspecified,visible_displacement_events,visible_displacement_focal_to_others,visible_displacement_others_to_focal,visible_displacement_unspecified,foraging_displacement_events,exclude_n3
N2,2017-10-23,Monday,Observer 2,1,1,18,1,11.587300460598914,11.625,1.027427222222222,1.027427222222222,900.0,609.985999999999,289.0679999999993,0,0,0,0,0,0,0,0,0,1
N2,2017-10-23,Monday,Observer 2,1,1,19,1,11.875,11.875,1.277427222222222,1.277427222222222,900.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
N2,2017-10-23,Monday,Observer 2,1,1,20,1,12.125,12.125,1.527427222222222,1.527427222222222,900.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
N2,2017-10-23,Monday,Observer 2,1,1,21,1,12.43475251686232,12.375,1.777427222222222,1.777427222222222,900.0,439.15300000000207,433.7649999999958,1,0,0,1,1,0,0,1,1,1
N2,2017-10-23,Monday,Observer 2,1,1,22,1,12.575077166980513,12.625,2.0274272222222223,2.0274272222222223,900.0,369.78399999999965,138.7430000000022,0,0,0,0,0,0,0,0,0,1
N2,2017-10-23,Monday,Observer 2,1,1,23,1,12.928499479681077,12.875,2.2774272222222223,2.2774272222222223,900.0,84.44100000000253,72.82600000000457,0,0,0,0,0,0,0,0,0,1
N2,2017-10-23,Monday,Observer 2,1,1,24,1,13.144283649965294,13.125,2.5274272222222223,2.5274272222222223,900.0,696.9469999999965,217.42000000000553,0,0,0,0,0,0,0,0,0,1
N2,2017-10-23,Monday,Observer 2,1,1,25,1,13.363225737739254,13.375,2.7774272222222223,2.7774272222222223,900.0,753.7469999999994,150.74199999999837,5,0,0,5,5,0,0,5,5,1
N2,2017-10-23,Monday,Observer 2,1,1,26,1,13.64010789972002,13.625,3.0274272222222223,3.0274272222222223,900.0,611.5269999999982,540.2750000000051,1,0,0,1,1,0,0,1,1,1
N2,2017-10-23,Monday,Observer 2,1,1,27,1,13.785694968264984,13.875,3.2774272222222223,3.2774272222222223,900.0,79.25000000000364,73.12700000000405,0,0,0,0,0,0,0,0,0,1
N2,2017-10-23,Monday,Observer 2,1,1,28,1,14.125,14.125,3.5274272222222223,3.5274272222222223,900.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
N2,2017-10-23,Monday,Observer 2,1,1,29,1,14.375,14.375,3.7774272222222223,3.7774272222222223,900.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
N2,2017-10-23,Monday,Observer 2,1,1,30,1,14.517152777777778,14.517152777777778,3.91958,3.91958,123.5,0.0,0.0,0,0,0,0,0,0,0,0,0,1
N3,2017-10-25,Wednesday,Observer 2,1,0,1,1,10.59435625,10.59435625,-0.027689583333333333,0.0,199.365,0.0,0.0,0,0,0,0,0,0,0,0,0,0
N3,2017-10-25,Wednesday,Observer 2,1,1,1,2,10.705324861111112,10.686022916666667,0.06397708333333334,0.06397708333333334,460.635,321.661,298.319,3,0,0,3,3,0,0,3,3,0
N3,2017-10-25,Wednesday,Observer 2,1,1,2,1,10.823071675378399,10.875,0.25295416666666665,0.25295416666666665,900.0,418.481,321.56500000000017,0,0,0,0,0,0,0,0,0,0
N3,2017-10-25,Wednesday,Observer 2,1,1,3,1,11.175782270666812,11.125,0.5029541666666667,0.5029541666666667,900.0,110.596,87.87500000000023,0,0,0,0,0,0,0,0,0,0
N3,2017-10-25,Wednesday,Observer 2,1,1,4,1,11.41689491326025,11.375,0.7529541666666667,0.7529541666666667,900.0,293.36799999999994,169.42100000000028,0,0,0,0,0,0,0,0,0,0
N3,2017-10-25,Wednesday,Observer 2,1,1,5,1,11.70132129921696,11.625,1.0029541666666668,1.0029541666666668,900.0,267.0150000000003,198.721,0,0,0,0,0,0,0,0,0,0
N3,2017-10-25,Wednesday,Observer 2,1,1,6,1,11.813782693956098,11.875,1.2529541666666668,1.2529541666666668,900.0,174.6249999999991,16.313999999999396,0,0,0,0,0,0,0,0,0,0
N3,2017-10-25,Wednesday,Observer 2,1,1,7,1,12.244534861111111,12.125,1.5029541666666668,1.5029541666666668,900.0,39.34900000000016,20.459000000000742,0,0,0,0,0,0,0,0,0,0
N3,2017-10-25,Wednesday,Observer 2,1,1,8,1,12.374264006542465,12.375,1.7529541666666668,1.7529541666666668,900.0,868.7049999999999,446.7659999999987,2,0,0,2,2,0,0,2,2,0
N3,2017-10-25,Wednesday,Observer 2,1,1,9,1,12.585632878500554,12.625,2.0029541666666666,2.0029541666666666,900.0,445.85799999999927,192.1200000000017,1,0,0,1,1,0,0,1,1,0
N3,2017-10-25,Wednesday,Observer 2,1,1,10,1,12.893093055555557,12.875,2.2529541666666666,2.2529541666666666,900.0,769.7299999999996,38.05300000000079,2,0,0,2,2,0,0,2,2,0
N3,2017-10-25,Wednesday,Observer 2,1,1,11,1,13.145281310896147,13.125,2.5029541666666666,2.5029541666666666,900.0,528.8740000000016,187.41399999999703,0,0,0,0,0,0,0,0,0,0
N3,2017-10-25,Wednesday,Observer 2,1,1,12,1,13.373975107417836,13.375,2.7529541666666666,2.7529541666666666,900.0,353.878999999999,301.65400000000045,1,0,0,1,1,0,0,1,1,0
N3,2017-10-25,Wednesday,Observer 2,1,1,13,1,13.63448623958148,13.625,3.0029541666666666,3.0029541666666666,900.0,777.4349999999959,237.8530000000028,1,0,0,1,1,0,0,1,1,0
N3,2017-10-25,Wednesday,Observer 2,1,1,14,1,13.82849483075989,13.875,3.2529541666666666,3.2529541666666666,900.0,131.10399999999936,114.87300000000141,0,0,0,0,0,0,0,0,0,0
N3,2017-10-25,Wednesday,Observer 2,1,1,15,1,14.125,14.125,3.5029541666666666,3.5029541666666666,900.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
N3,2017-10-25,Wednesday,Observer 2,1,1,16,1,14.410040518634782,14.375,3.7529541666666666,3.7529541666666666,900.0,160.3169999999991,149.44500000000153,0,0,0,0,0,0,0,0,0,0
N3,2017-10-25,Wednesday,Observer 2,1,1,17,1,14.543565277777777,14.522986111111111,3.900940277777778,3.900940277777778,165.5,13.960000000000946,10.227000000000771,0,0,0,0,0,0,0,0,0,0
V2,2017-11-29,Wednesday,Observer 3,1,0,1,1,8.733333333333333,8.733333333333333,-3.2045630555555564,0.0,120.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
V2,2017-11-29,Wednesday,Observer 3,1,0,2,1,8.884196709612242,8.875,-3.06289638888889,0.0,900.0,68.86299999999756,49.89999999999782,0,0,0,0,0,0,0,0,0,1
V2,2017-11-29,Wednesday,Observer 3,1,0,3,1,9.125,9.125,-2.81289638888889,0.0,900.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
V2,2017-11-29,Wednesday,Observer 3,1,0,4,1,9.433754950168849,9.375,-2.56289638888889,0.0,900.0,56.65799999999581,17.773999999997613,0,0,0,0,0,0,0,0,0,1
V2,2017-11-29,Wednesday,Observer 3,1,0,5,1,9.67256353862737,9.625,-2.31289638888889,0.0,900.0,127.29100000000471,28.174000000006345,1,0,1,0,1,0,1,0,1,1
V2,2017-11-29,Wednesday,Observer 3,1,0,6,1,9.875,9.875,-2.06289638888889,0.0,900.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
V2,2017-11-29,Wednesday,Observer 3,1,0,7,1,10.173365637002158,10.125,-1.8128963888888898,0.0,900.0,289.88999999999214,172.0480000000025,0,0,0,0,0,0,0,0,0,1
V2,2017-11-29,Wednesday,Observer 3,1,0,8,1,10.333583791733387,10.375,-1.5628963888888898,0.0,900.0,212.74599999999919,205.59799999999814,0,0,0,0,0,0,0,0,0,1
V2,2017-11-29,Wednesday,Observer 3,1,0,9,1,10.636689559009815,10.625,-1.3128963888888898,0.0,900.0,277.96600000000035,74.55199999999604,0,0,0,0,0,0,0,0,0,1
V2,2017-11-29,Wednesday,Observer 3,1,0,10,1,10.962451397391686,10.875,-1.0628963888888898,0.0,900.0,141.12999999999738,16.92500000000291,0,0,0,0,0,0,0,0,0,1
V2,2017-11-29,Wednesday,Observer 3,1,0,11,1,11.145589288051578,11.125,-0.8128963888888898,0.0,900.0,657.7869999999966,83.10800000000017,0,0,0,0,0,0,0,0,0,1
V2,2017-11-29,Wednesday,Observer 3,1,0,12,1,11.375,11.375,-0.5628963888888898,0.0,900.0,900.0,0.0,0,0,0,0,0,0,0,0,0,1
V2,2017-11-29,Wednesday,Observer 3,1,0,13,1,11.55404773732614,11.625,-0.3128963888888898,0.0,900.0,313.54999999999563,47.93000000000757,0,0,0,0,0,0,0,0,0,1
V2,2017-11-29,Wednesday,Observer 3,1,0,14,1,11.843948194444444,11.843948194444444,-0.09394819444444491,0.0,676.4270000000033,0.0,0.0,0,0,0,0,0,0,0,0,0,1
V2,2017-11-29,Wednesday,Observer 3,1,1,14,2,11.990273333333333,11.968948194444444,0.031051805555555093,0.031051805555555093,223.57299999999668,70.03199999999924,68.36000000000058,0,0,0,0,0,0,0,0,0,1
V2,2017-11-29,Wednesday,Observer 3,1,1,15,1,12.124812849862936,12.125,0.18710361111111018,0.18710361111111018,900.0,882.4689999999973,434.3980000000156,2,2,0,0,2,2,0,0,2,1
V2,2017-11-29,Wednesday,Observer 3,1,1,16,1,12.262216700995452,12.375,0.4371036111111102,0.4371036111111102,900.0,81.81099999999424,9.30899999999383,0,0,0,0,0,0,0,0,0,1
V2,2017-11-29,Wednesday,Observer 3,1,1,17,1,12.711010555555555,12.625,0.6871036111111102,0.6871036111111102,900.0,280.724000000002,86.81999999999971,0,0,0,0,0,0,0,0,0,1
V2,2017-11-29,Wednesday,Observer 3,1,1,18,1,12.811215874720759,12.875,0.9371036111111102,0.9371036111111102,900.0,399.9939999999915,112.12099999999919,0,0,0,0,0,0,0,0,0,1
V2,2017-11-29,Wednesday,Observer 3,1,1,19,1,13.125048034724752,13.125,1.1871036111111102,1.1871036111111102,900.0,543.1060000000143,315.2300000000032,0,0,0,0,0,0,0,0,0,1
V2,2017-11-29,Wednesday,Observer 3,1,1,20,1,13.374284349318101,13.375,1.4371036111111102,1.4371036111111102,900.0,890.5699999999997,230.61899999999878,0,0,0,0,0,0,0,0,0,1
V2,2017-11-29,Wednesday,Observer 3,1,1,21,1,13.517809444444445,13.625,1.6871036111111102,1.6871036111111102,900.0,128.2280000000028,0.0,0,0,0,0,0,0,0,0,0,1
V2,2017-11-29,Wednesday,Observer 3,1,1,22,1,13.940814166666666,13.875,1.9371036111111102,1.9371036111111102,900.0,147.7260000000024,96.26900000000023,0,0,0,0,0,0,0,0,0,1
V2,2017-11-29,Wednesday,Observer 3,1,1,23,1,14.123082703550182,14.125,2.18710361111111,2.18710361111111,900.0,566.1510000000053,222.99799999999232,0,0,0,0,0,0,0,0,0,1
V2,2017-11-29,Wednesday,Observer 3,1,1,24,1,14.264204417866322,14.375,2.43710361111111,2.43710361111111,900.0,62.37899999999354,58.71700000000419,0,0,0,0,0,0,0,0,0,1
V2,2017-11-29,Wednesday,Observer 3,1,1,25,1,14.718824305555556,14.625,2.68710361111111,2.68710361111111,900.0,224.4649999999965,115.47799999999552,0,0,0,0,0,0,0,0,0,1
V2,2017-11-29,Wednesday,Observer 3,1,1,26,1,14.771136502838289,14.875,2.93710361111111,2.93710361111111,900.0,118.98800000000483,82.4629999999961,0,0,0,0,0,0,0,0,0,1
V2,2017-11-29,Wednesday,Observer 3,1,1,27,1,15.107065694444444,15.125,3.18710361111111,3.18710361111111,900.0,51.49699999999575,33.18900000000576,0,0,0,0,0,0,0,0,0,1
V2,2017-11-29,Wednesday,Observer 3,1,1,28,1,15.457591932716808,15.375,3.43710361111111,3.43710361111111,900.0,275.47699999999895,234.87999999999738,0,0,0,0,0,0,0,0,0,1
V2,2017-11-29,Wednesday,Observer 3,1,1,29,1,15.574330277777777,15.625,3.68710361111111,3.68710361111111,900.0,317.78800000000047,110.35700000000361,0,0,0,0,0,0,0,0,0,1
V2,2017-11-29,Wednesday,Observer 3,1,1,30,1,15.956502519317342,15.875,3.93710361111111,3.93710361111111,900.0,226.08499999999913,176.54500000000553,0,0,0,0,0,0,0,0,0,1
V2,2017-11-29,Wednesday,Observer 3,1,1,31,1,16.019618055555554,16.125,4.187103611111111,4.187103611111111,900.0,141.25,0.0,0,0,0,0,0,0,0,0,0,1
V2,2017-11-29,Wednesday,Observer 3,1,1,32,1,16.354144444444444,16.354144444444444,4.416248055555554,4.416248055555554,749.8400000000001,0.0,0.0,0,0,0,0,0,0,0,0,0,1
V3,2017-11-30,Thursday,Observer 3,0,0,1,1,15.673696711265448,15.666666666666666,,0.0,600.0,282.6030000000028,113.55800000000454,0,0,0,0,0,0,0,0,0,1
V3,2017-11-30,Thursday,Observer 3,0,0,2,1,15.900197472668438,15.875,,0.0,900.0,133.22000000000116,123.93899999999849,0,0,0,0,0,0,0,0,0,1
V3,2017-11-30,Thursday,Observer 3,0,0,3,1,16.121631569313514,16.125,,0.0,900.0,842.5810000000056,365.91799999999057,0,0,0,0,0,0,0,0,0,1
V3,2017-11-30,Thursday,Observer 3,0,0,4,1,16.250384305555553,16.375,,0.0,900.0,2.7669999999998254,0.7289999999993597,0,0,0,0,0,0,0,0,0,1
V3,2017-11-30,Thursday,Observer 3,0,0,5,1,16.625,16.625,,0.0,900.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
V3,2017-11-30,Thursday,Observer 3,0,0,6,1,16.875,16.875,,0.0,900.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
V3,2017-11-30,Thursday,Observer 3,0,0,7,1,17.125,17.125,,0.0,900.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
V3,2017-11-30,Thursday,Observer 3,0,0,8,1,17.375,17.375,,0.0,900.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
V3,2017-11-30,Thursday,Observer 3,0,0,9,1,17.64529388888889,17.625,,0.0,900.0,82.11200000000099,0.0,0,0,0,0,0,0,0,0,0,1
V3,2017-11-30,Thursday,Observer 3,0,0,10,1,17.79210625,17.875,,0.0,900.0,128.85299999999552,0.0,0,0,0,0,0,0,0,0,0,1
V3,2017-11-30,Thursday,Observer 3,0,0,11,1,18.003922222222222,18.003922222222222,,0.0,28.23999999999978,0.0,0.0,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,0,1,1,8.15,8.15,-3.9390727777777776,0.0,720.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,0,2,1,8.375,8.375,-3.714072777777778,0.0,900.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,0,3,1,8.625,8.625,-3.464072777777778,0.0,900.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,0,4,1,8.875,8.875,-3.214072777777778,0.0,900.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,0,5,1,9.125,9.125,-2.964072777777778,0.0,900.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,0,6,1,9.375,9.375,-2.714072777777778,0.0,900.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,0,7,1,9.625,9.625,-2.464072777777778,0.0,900.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,0,8,1,9.87745638888889,9.875,-2.214072777777778,0.0,900.0,100.16600000000017,89.1880000000001,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,0,9,1,10.125,10.125,-1.9640727777777778,0.0,900.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,0,10,1,10.392941666666665,10.375,-1.7140727777777778,0.0,900.0,295.8919999999998,230.14199999999983,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,0,11,1,10.625,10.625,-1.4640727777777778,0.0,900.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,0,12,1,10.875,10.875,-1.2140727777777778,0.0,900.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,0,13,1,11.125,11.125,-0.9640727777777779,0.0,900.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,0,14,1,11.318273442322367,11.375,-0.7140727777777779,0.0,900.0,121.7489999999998,116.8119999999999,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,0,15,1,11.710385347591622,11.625,-0.46407277777777783,0.0,900.0,165.621000000001,122.59699999999975,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,0,16,1,11.803314718175063,11.875,-0.21407277777777786,0.0,900.0,345.2009999999973,334.34400000000096,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,0,17,1,12.044536388888888,12.044536388888888,-0.044536388888888924,0.0,320.66200000000026,0.0,0.0,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,1,17,2,12.169536388888888,12.169536388888888,0.08046361111111107,0.08046361111111107,579.3379999999997,0.0,0.0,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,1,18,1,12.38612115605323,12.375,0.28592722222222217,0.28592722222222217,900.0,351.2450000000008,95.47500000000036,1,0,0,1,1,0,0,1,1,1
N4,2017-12-01,Friday,Observer 2,1,1,19,1,12.625,12.625,0.5359272222222221,0.5359272222222221,900.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,1,20,1,12.844351270336551,12.875,0.7859272222222221,0.7859272222222221,900.0,344.48099999999977,330.45100000000093,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,1,21,1,13.156115833333333,13.125,1.0359272222222222,1.0359272222222222,900.0,539.7799999999988,276.2220000000016,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,1,22,1,13.409076143323249,13.375,1.2859272222222222,1.2859272222222222,900.0,380.3130000000019,124.32099999999627,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,1,23,1,13.51690616981007,13.625,1.5359272222222222,1.5359272222222222,900.0,100.3070000000007,95.74699999999575,1,0,0,1,1,0,0,1,1,1
N4,2017-12-01,Friday,Observer 2,1,1,24,1,13.875,13.875,1.7859272222222222,1.7859272222222222,900.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,1,25,1,14.153814136122694,14.125,2.035927222222222,2.035927222222222,900.0,589.237000000001,334.59599999999773,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,1,26,1,14.299802497981648,14.375,2.285927222222222,2.285927222222222,900.0,256.12199999999575,240.02300000000469,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,1,27,1,14.54868069728504,14.625,2.535927222222222,2.535927222222222,900.0,100.81999999999971,47.315999999998894,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,1,28,1,14.836824386911907,14.875,2.785927222222222,2.785927222222222,900.0,375.82600000000093,367.1879999999983,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,1,29,1,15.106152262019556,15.125,3.035927222222222,3.035927222222222,900.0,178.3760000000002,170.3580000000038,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,1,30,1,15.252910555555554,15.375,3.285927222222222,3.285927222222222,900.0,20.955999999998312,19.881000000001222,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,1,31,1,15.63173222222222,15.625,3.535927222222222,3.535927222222222,900.0,35.168000000001484,0.0,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,1,32,1,15.875,15.875,3.785927222222222,3.785927222222222,900.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,1,33,1,16.125,16.125,4.035927222222222,4.035927222222222,900.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,1,34,1,16.475085011601667,16.375,4.285927222222222,4.285927222222222,900.0,132.96700000000055,67.47100000000137,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,1,35,1,16.640733607905453,16.625,4.535927222222222,4.535927222222222,900.0,129.11199999999735,99.44400000000314,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,1,36,1,16.771335,16.875,4.785927222222222,4.785927222222222,900.0,107.65599999999904,16.125,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,1,37,1,17.125,17.125,5.035927222222222,5.035927222222222,900.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,1,38,1,17.335286944444444,17.375,5.285927222222222,5.285927222222222,900.0,82.82800000000134,68.87199999999575,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,1,39,1,17.625,17.625,5.535927222222222,5.535927222222222,900.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,1,40,1,17.875,17.875,5.785927222222222,5.785927222222222,900.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,1,41,1,18.125,18.125,6.035927222222222,6.035927222222222,900.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,1,42,1,18.375,18.375,6.285927222222222,6.285927222222222,900.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,1,43,1,18.625,18.625,6.535927222222222,6.535927222222222,900.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,1,44,1,18.875,18.875,6.785927222222222,6.785927222222222,900.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,1,45,1,19.125,19.125,7.035927222222222,7.035927222222222,900.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,1,46,1,19.375,19.375,7.285927222222222,7.285927222222222,900.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,1,47,1,19.625,19.625,7.535927222222222,7.535927222222222,900.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,1,48,1,19.875,19.875,7.785927222222222,7.785927222222222,900.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,1,49,1,20.125,20.125,8.035927222222222,8.035927222222222,900.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,1,50,1,20.375,20.375,8.285927222222222,8.285927222222222,900.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
N4,2017-12-01,Friday,Observer 2,1,1,51,1,20.610436111111113,20.610436111111113,8.521363333333333,8.521363333333333,795.1399999999994,0.0,0.0,0,0,0,0,0,0,0,0,0,1
M(4),2017-12-02,Saturday,Observer 1,0,0,1,1,8.241666666666667,8.241666666666667,,0.0,60.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
M(4),2017-12-02,Saturday,Observer 1,0,0,2,1,8.375,8.375,,0.0,900.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
M(4),2017-12-02,Saturday,Observer 1,0,0,3,1,8.625,8.625,,0.0,900.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
M(4),2017-12-02,Saturday,Observer 1,0,0,4,1,8.875,8.875,,0.0,900.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
