observation_id,observation_date,weekday,observer,collection_day,bin_number,clock_hour,camera_seconds,post_collection_camera_seconds,post_collection_fraction,hours_from_collection_midpoint,collection_phase,foraging_seconds,foraging_bouts,focal_visible_seconds,displacement_events,displacement_focal_to_others,displacement_others_to_focal,displacement_unspecified,any_foraging,full_bin,ar_start,exclude_n3
V4,2017-12-12,Tuesday,Observer 3,0,12,13.75,1800.0,0.0,0.0,,No collection,53.91199999998935,3,85.70299999999406,0,0,0,0,1,1,0,1
V4,2017-12-12,Tuesday,Observer 3,0,13,14.25,1800.0,0.0,0.0,,No collection,164.0879999999961,7,356.1160000000091,0,0,0,0,1,1,0,1
V4,2017-12-12,Tuesday,Observer 3,0,14,14.75,1800.0,0.0,0.0,,No collection,383.5659999999989,0,383.56700000000274,0,0,0,0,1,1,0,1
V4,2017-12-12,Tuesday,Observer 3,0,15,15.25,1800.0,0.0,0.0,,No collection,174.37099999999919,2,289.67400000000634,0,0,0,0,1,1,0,1
V4,2017-12-12,Tuesday,Observer 3,0,16,15.75,1800.0,0.0,0.0,,No collection,283.13500000000204,6,886.8659999999945,0,0,0,0,1,1,0,1
V4,2017-12-12,Tuesday,Observer 3,0,17,16.25,1800.0,0.0,0.0,,No collection,400.3359999999957,6,773.9310000000041,0,0,0,0,1,1,0,1
V4,2017-12-12,Tuesday,Observer 3,0,18,16.75,1800.0,0.0,0.0,,No collection,272.04400000000896,4,332.9869999999937,1,1,0,0,1,1,0,1
V4,2017-12-12,Tuesday,Observer 3,0,19,17.25,1800.0,0.0,0.0,,No collection,82.30999999999767,2,1332.512999999999,1,0,1,0,1,1,0,1
V4,2017-12-12,Tuesday,Observer 3,0,20,17.75,1800.0,0.0,0.0,,No collection,28.302999999999884,1,144.8859999999986,0,0,0,0,1,1,0,1
V4,2017-12-12,Tuesday,Observer 3,0,21,18.25,1800.0,0.0,0.0,,No collection,40.179999999993015,2,44.37799999999697,0,0,0,0,1,1,0,1
V4,2017-12-12,Tuesday,Observer 3,0,22,18.75,1800.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V4,2017-12-12,Tuesday,Observer 3,0,23,19.25,1800.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V4,2017-12-12,Tuesday,Observer 3,0,24,19.75,1800.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V4,2017-12-12,Tuesday,Observer 3,0,25,20.044511111111113,320.4800000000032,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,0,0,1
N8,2017-12-13,Wednesday,Observer 2,1,1,8.35,1080.0,0.0,0.0,-3.937092222222222,Pre-collection,0.0,0,0.0,0,0,0,0,0,0,1,1
N8,2017-12-13,Wednesday,Observer 2,1,2,8.75,1800.0,0.0,0.0,-3.537092222222222,Pre-collection,45.58699999999999,1,47.423,0,0,0,0,1,1,0,1
N8,2017-12-13,Wednesday,Observer 2,1,3,9.25,1800.0,0.0,0.0,-3.037092222222222,Pre-collection,138.64300000000003,3,149.3740000000007,0,0,0,0,1,1,0,1
N8,2017-12-13,Wednesday,Observer 2,1,4,9.75,1800.0,0.0,0.0,-2.537092222222222,Pre-collection,28.895000000000437,0,30.076000000000022,0,0,0,0,1,1,0,1
N8,2017-12-13,Wednesday,Observer 2,1,5,10.25,1800.0,0.0,0.0,-2.037092222222222,Pre-collection,23.889000000000124,4,42.8020000000015,0,0,0,0,1,1,0,1
N8,2017-12-13,Wednesday,Observer 2,1,6,10.75,1800.0,0.0,0.0,-1.537092222222222,Pre-collection,150.08900000000176,7,358.0480000000007,1,0,0,1,1,1,0,1
N8,2017-12-13,Wednesday,Observer 2,1,7,11.25,1800.0,0.0,0.0,-1.037092222222222,Pre-collection,2.644000000000233,1,41.66699999999946,0,0,0,0,1,1,0,1
N8,2017-12-13,Wednesday,Observer 2,1,8,11.75,1800.0,0.0,0.0,-0.537092222222222,Pre-collection,165.9880000000012,8,663.6179999999949,0,0,0,0,1,1,0,1
N8,2017-12-13,Wednesday,Observer 2,1,9,12.25,1800.0,766.4680000000008,0.425815555555556,-0.03709222222222201,Straddles collection end,198.1239999999998,8,302.3089999999993,1,0,0,1,1,1,0,1
N8,2017-12-13,Wednesday,Observer 2,1,10,12.75,1800.0,1800.0,1.0,0.462907777777778,Post-collection,397.27399999999943,8,843.983000000002,0,0,0,0,1,1,0,1
N8,2017-12-13,Wednesday,Observer 2,1,11,13.25,1800.0,1800.0,1.0,0.962907777777778,Post-collection,190.74500000000262,10,335.78200000001016,0,0,0,0,1,1,0,1
N8,2017-12-13,Wednesday,Observer 2,1,12,13.75,1800.0,1800.0,1.0,1.462907777777778,Post-collection,199.5600000000013,7,503.5939999999973,0,0,0,0,1,1,0,1
N8,2017-12-13,Wednesday,Observer 2,1,13,14.25,1800.0,1800.0,1.0,1.962907777777778,Post-collection,0.0,0,143.48300000000017,0,0,0,0,0,1,0,1
N8,2017-12-13,Wednesday,Observer 2,1,14,14.75,1800.0,1800.0,1.0,2.462907777777778,Post-collection,0.0,0,0.0,0,0,0,0,0,1,0,1
N8,2017-12-13,Wednesday,Observer 2,1,15,15.25,1800.0,1800.0,1.0,2.962907777777778,Post-collection,6.110000000000582,1,7.717000000000553,0,0,0,0,1,1,0,1
N8,2017-12-13,Wednesday,Observer 2,1,16,15.75,1800.0,1800.0,1.0,3.462907777777778,Post-collection,107.79000000000815,5,1186.0419999999976,0,0,0,0,1,1,0,1
N8,2017-12-13,Wednesday,Observer 2,1,17,16.25,1800.0,1800.0,1.0,3.962907777777778,Post-collection,354.94700000000375,5,780.831000000002,0,0,0,0,1,1,0,1
N8,2017-12-13,Wednesday,Observer 2,1,18,16.75,1800.0,1800.0,1.0,4.462907777777778,Post-collection,28.626000000000204,2,31.429000000000087,0,0,0,0,1,1,0,1
N8,2017-12-13,Wednesday,Observer 2,1,19,17.25,1800.0,1800.0,1.0,4.962907777777778,Post-collection,0.0,0,0.0,0,0,0,0,0,1,0,1
N8,2017-12-13,Wednesday,Observer 2,1,20,17.75,1800.0,1800.0,1.0,5.462907777777778,Post-collection,0.0,0,0.0,0,0,0,0,0,1,0,1
N8,2017-12-13,Wednesday,Observer 2,1,21,18.25,1800.0,1800.0,1.0,5.962907777777778,Post-collection,0.0,0,0.0,0,0,0,0,0,1,0,1
N8,2017-12-13,Wednesday,Observer 2,1,22,18.75,1800.0,1800.0,1.0,6.462907777777778,Post-collection,0.0,0,0.0,0,0,0,0,0,1,0,1
N8,2017-12-13,Wednesday,Observer 2,1,23,19.25,1800.0,1800.0,1.0,6.962907777777778,Post-collection,0.0,0,0.0,0,0,0,0,0,1,0,1
N8,2017-12-13,Wednesday,Observer 2,1,24,19.662287499999998,1168.4700000000012,1168.4700000000012,1.0,7.375195277777778,Post-collection,0.0,0,0.0,0,0,0,0,0,0,0,1
M(7),2017-12-14,Thursday,Observer 1,0,1,10.908333333333333,660.0,0.0,0.0,,No collection,36.26100000000008,2,38.24400000000003,1,0,1,0,1,0,1,1
M(7),2017-12-14,Thursday,Observer 1,0,2,11.25,1800.0,0.0,0.0,,No collection,498.42700000000013,12,1213.9850000000004,4,1,3,0,1,1,0,1
M(7),2017-12-14,Thursday,Observer 1,0,3,11.75,1800.0,0.0,0.0,,No collection,577.3089999999984,22,1111.1359999999995,5,2,3,0,1,1,0,1
M(7),2017-12-14,Thursday,Observer 1,0,4,12.25,1800.0,0.0,0.0,,No collection,184.375,9,545.1860000000006,0,0,0,0,1,1,0,1
M(7),2017-12-14,Thursday,Observer 1,0,5,12.75,1800.0,0.0,0.0,,No collection,464.4420000000009,9,838.9589999999998,0,0,0,0,1,1,0,1
M(7),2017-12-14,Thursday,Observer 1,0,6,13.25,1800.0,0.0,0.0,,No collection,443.73899999999594,16,692.8839999999973,2,1,1,0,1,1,0,1
M(7),2017-12-14,Thursday,Observer 1,0,7,13.75,1800.0,0.0,0.0,,No collection,476.4529999999995,4,1490.836999999996,1,0,1,0,1,1,0,1
M(7),2017-12-14,Thursday,Observer 1,0,8,14.25,1800.0,0.0,0.0,,No collection,165.96100000000115,5,1389.7249999999985,2,0,2,0,1,1,0,1
M(7),2017-12-14,Thursday,Observer 1,0,9,14.75,1800.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
M(7),2017-12-14,Thursday,Observer 1,0,10,15.25,1800.0,0.0,0.0,,No collection,116.77199999999539,3,523.7029999999995,3,1,2,0,1,1,0,1
M(7),2017-12-14,Thursday,Observer 1,0,11,15.75,1800.0,0.0,0.0,,No collection,19.10200000000259,1,209.6840000000011,0,0,0,0,1,1,0,1
M(7),2017-12-14,Thursday,Observer 1,0,12,16.25,1800.0,0.0,0.0,,No collection,305.6980000000003,5,307.86499999999796,0,0,0,0,1,1,0,1
M(7),2017-12-14,Thursday,Observer 1,0,13,16.75,1800.0,0.0,0.0,,No collection,98.42599999999948,0,98.91100000000006,0,0,0,0,1,1,0,1
M(7),2017-12-14,Thursday,Observer 1,0,14,17.25,1800.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
M(7),2017-12-14,Thursday,Observer 1,0,15,17.75,1800.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
M(7),2017-12-14,Thursday,Observer 1,0,16,18.25,1800.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
M(7),2017-12-14,Thursday,Observer 1,0,17,18.719587499999996,1581.0299999999988,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,0,0,1
V5,2017-12-15,Friday,Observer 3,1,1,6.991666666666667,60.0,0.0,0.0,-3.2853833333333324,Pre-collection,0.0,0,0.0,0,0,0,0,0,0,1,1
V5,2017-12-15,Friday,Observer 3,1,2,7.25,1800.0,0.0,0.0,-3.027049999999999,Pre-collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V5,2017-12-15,Friday,Observer 3,1,3,7.75,1800.0,0.0,0.0,-2.527049999999999,Pre-collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V5,2017-12-15,Friday,Observer 3,1,4,8.25,1800.0,0.0,0.0,-2.027049999999999,Pre-collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V5,2017-12-15,Friday,Observer 3,1,5,8.75,1800.0,0.0,0.0,-1.5270499999999994,Pre-collection,218.19200000000274,7,245.6010000000024,0,0,0,0,1,1,0,1
V5,2017-12-15,Friday,Observer 3,1,6,9.25,1800.0,0.0,0.0,-1.0270499999999994,Pre-collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V5,2017-12-15,Friday,Observer 3,1,7,9.75,1800.0,0.0,0.0,-0.5270499999999992,Pre-collection,297.24299999998766,7,510.98100000000704,0,0,0,0,1,1,0,1
V5,2017-12-15,Friday,Observer 3,1,8,10.25,1800.0,802.6200000000026,0.44590000000000146,-0.027049999999999273,Straddles collection end,0.0,0,0.0,0,0,0,0,0,1,0,1
V5,2017-12-15,Friday,Observer 3,1,9,10.75,1800.0,1800.0,1.0,0.4729500000000007,Post-collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V5,2017-12-15,Friday,Observer 3,1,10,11.25,1800.0,1800.0,1.0,0.9729500000000008,Post-collection,106.08899999999267,4,344.4029999999984,0,0,0,0,1,1,0,1
V5,2017-12-15,Friday,Observer 3,1,11,11.75,1800.0,1800.0,1.0,1.4729500000000006,Post-collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V5,2017-12-15,Friday,Observer 3,1,12,12.25,1800.0,1800.0,1.0,1.9729500000000006,Post-collection,87.89100000001054,5,109.12099999999919,0,0,0,0,1,1,0,1
V5,2017-12-15,Friday,Observer 3,1,13,12.75,1800.0,1800.0,1.0,2.472950000000001,Post-collection,226.55200000001787,11,939.4730000000054,0,0,0,0,1,1,0,1
V5,2017-12-15,Friday,Observer 3,1,14,13.25,1800.0,1800.0,1.0,2.972950000000001,Post-collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V5,2017-12-15,Friday,Observer 3,1,15,13.75,1800.0,1800.0,1.0,3.472950000000001,Post-collection,406.73500000000786,8,895.7059999999983,1,0,1,0,1,1,0,1
V5,2017-12-15,Friday,Observer 3,1,16,14.25,1800.0,1800.0,1.0,3.972950000000001,Post-collection,172.8680000000022,2,236.59999999999854,0,0,0,0,1,1,0,1
V5,2017-12-15,Friday,Observer 3,1,17,14.75,1800.0,1800.0,1.0,4.472950000000001,Post-collection,11.825000000004366,1,12.126000000003842,0,0,0,0,1,1,0,1
V5,2017-12-15,Friday,Observer 3,1,18,15.25,1800.0,1800.0,1.0,4.972950000000001,Post-collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V5,2017-12-15,Friday,Observer 3,1,19,15.75,1800.0,1800.0,1.0,5.472950000000001,Post-collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V5,2017-12-15,Friday,Observer 3,1,20,16.25,1800.0,1800.0,1.0,5.972950000000001,Post-collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V5,2017-12-15,Friday,Observer 3,1,21,16.75,1800.0,1800.0,1.0,6.472950000000001,Post-collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V5,2017-12-15,Friday,Observer 3,1,22,17.25,1800.0,1800.0,1.0,6.972950000000001,Post-collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V5,2017-12-15,Friday,Observer 3,1,23,17.75,1800.0,1800.0,1.0,7.472950000000001,Post-collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V5,2017-12-15,Friday,Observer 3,1,24,18.25,1800.0,1800.0,1.0,7.972950000000001,Post-collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V5,2017-12-15,Friday,Observer 3,1,25,18.53690277777778,265.6999999999971,265.6999999999971,1.0,8.259852777777779,Post-collection,0.0,0,0.0,0,0,0,0,0,0,0,1
V6,2017-12-16,Saturday,Observer 3,0,1,7.383333333333334,840.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,0,1,1
V6,2017-12-16,Saturday,Observer 3,0,2,7.75,1800.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V6,2017-12-16,Saturday,Observer 3,0,3,8.25,1800.0,0.0,0.0,,No collection,13.961999999999534,1,221.08499999999913,0,0,0,0,1,1,0,1
V6,2017-12-16,Saturday,Observer 3,0,4,8.75,1800.0,0.0,0.0,,No collection,136.66200000000026,3,138.29799999999886,0,0,0,0,1,1,0,1
V6,2017-12-16,Saturday,Observer 3,0,5,9.25,1800.0,0.0,0.0,,No collection,103.15000000000146,1,119.73999999999796,0,0,0,0,1,1,0,1
V6,2017-12-16,Saturday,Observer 3,0,6,9.75,1800.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V6,2017-12-16,Saturday,Observer 3,0,7,10.25,1800.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V6,2017-12-16,Saturday,Observer 3,0,8,10.75,1800.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V6,2017-12-16,Saturday,Observer 3,0,9,11.25,1800.0,0.0,0.0,,No collection,39.82199999999284,3,41.291000000004715,0,0,0,0,1,1,0,1
V6,2017-12-16,Saturday,Observer 3,0,10,11.75,1800.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V6,2017-12-16,Saturday,Observer 3,0,11,12.25,1800.0,0.0,0.0,,No collection,66.32500000000437,2,276.5060000000085,0,0,0,0,1,1,0,1
V6,2017-12-16,Saturday,Observer 3,0,12,12.75,1800.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V6,2017-12-16,Saturday,Observer 3,0,13,13.25,1800.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V6,2017-12-16,Saturday,Observer 3,0,14,13.75,1800.0,0.0,0.0,,No collection,74.16000000000349,1,356.1909999999989,0,0,0,0,1,1,0,1
V6,2017-12-16,Saturday,Observer 3,0,15,14.25,1800.0,0.0,0.0,,No collection,209.06199999999808,1,232.8489999999947,0,0,0,0,1,1,0,1
V6,2017-12-16,Saturday,Observer 3,0,16,14.75,1800.0,0.0,0.0,,No collection,36.63900000000285,1,37.57100000000355,0,0,0,0,1,1,0,1
V6,2017-12-16,Saturday,Observer 3,0,17,15.25,1800.0,0.0,0.0,,No collection,370.1359999999913,10,622.3050000000003,0,0,0,0,1,1,0,1
V6,2017-12-16,Saturday,Observer 3,0,18,15.75,1800.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V6,2017-12-16,Saturday,Observer 3,0,19,16.25,1800.0,0.0,0.0,,No collection,402.18700000000536,10,712.1670000000086,0,0,0,0,1,1,0,1
V6,2017-12-16,Saturday,Observer 3,0,20,16.75,1800.0,0.0,0.0,,No collection,17.562000000005355,1,128.44000000000233,0,0,0,0,1,1,0,1
V6,2017-12-16,Saturday,Observer 3,0,21,17.25,1800.0,0.0,0.0,,No collection,9.296000000002095,1,9.97899999999936,0,0,0,0,1,1,0,1
V6,2017-12-16,Saturday,Observer 3,0,22,17.75,1800.0,0.0,0.0,,No collection,305.46300000001065,2,306.76899999999296,0,0,0,0,1,1,0,1
V6,2017-12-16,Saturday,Observer 3,0,23,18.25,1800.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V6,2017-12-16,Saturday,Observer 3,0,24,18.75,1800.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V6,2017-12-16,Saturday,Observer 3,0,25,19.00405,29.160000000003492,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,0,0,1
V7,2017-12-20,Wednesday,Observer 3,1,1,6.783333333333333,1560.0,0.0,0.0,-4.293053333333333,Pre-collection,0.0,0,0.0,0,0,0,0,0,0,1,1
V7,2017-12-20,Wednesday,Observer 3,1,2,7.25,1800.0,0.0,0.0,-3.826386666666666,Pre-collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V7,2017-12-20,Wednesday,Observer 3,1,3,7.75,1800.0,0.0,0.0,-3.326386666666666,Pre-collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V7,2017-12-20,Wednesday,Observer 3,1,4,8.25,1800.0,0.0,0.0,-2.826386666666666,Pre-collection,42.6359999999986,4,102.73199999999997,0,0,0,0,1,1,0,1
V7,2017-12-20,Wednesday,Observer 3,1,5,8.75,1800.0,0.0,0.0,-2.326386666666666,Pre-collection,122.80299999999988,6,226.5669999999991,0,0,0,0,1,1,0,1
V7,2017-12-20,Wednesday,Observer 3,1,6,9.25,1800.0,0.0,0.0,-1.8263866666666662,Pre-collection,289.0049999999901,9,503.15800000001764,0,0,0,0,1,1,0,1
V7,2017-12-20,Wednesday,Observer 3,1,7,9.75,1800.0,0.0,0.0,-1.3263866666666662,Pre-collection,39.595000000001164,2,97.03300000000309,0,0,0,0,1,1,0,1
V7,2017-12-20,Wednesday,Observer 3,1,8,10.25,1800.0,0.0,0.0,-0.8263866666666662,Pre-collection,82.04900000000634,4,262.23099999999977,0,0,0,0,1,1,0,1
V7,2017-12-20,Wednesday,Observer 3,1,9,10.75,1800.0,0.0,0.0,-0.3263866666666662,Pre-collection,255.90799999998853,11,904.0290000000023,1,0,1,0,1,1,0,1
V7,2017-12-20,Wednesday,Observer 3,1,10,11.25,1800.0,1525.0080000000016,0.8472266666666676,0.17361333333333379,Straddles collection end,71.13499999999476,6,654.6800000000003,0,0,0,0,1,1,0,1
V7,2017-12-20,Wednesday,Observer 3,1,11,11.75,1800.0,1800.0,1.0,0.6736133333333338,Post-collection,185.3399999999965,9,510.4399999999805,0,0,0,0,1,1,0,1
V7,2017-12-20,Wednesday,Observer 3,1,12,12.25,1800.0,1800.0,1.0,1.1736133333333338,Post-collection,273.0099999999802,9,821.5130000000063,1,0,1,0,1,1,0,1
V7,2017-12-20,Wednesday,Observer 3,1,13,12.75,1800.0,1800.0,1.0,1.6736133333333338,Post-collection,176.71199999999226,5,248.59300000000076,0,0,0,0,1,1,0,1
V7,2017-12-20,Wednesday,Observer 3,1,14,13.25,1800.0,1800.0,1.0,2.173613333333334,Post-collection,156.7440000000206,8,603.6719999999914,0,0,0,0,1,1,0,1
V7,2017-12-20,Wednesday,Observer 3,1,15,13.75,1800.0,1800.0,1.0,2.673613333333334,Post-collection,87.62099999999919,4,202.24000000000524,0,0,0,0,1,1,0,1
V7,2017-12-20,Wednesday,Observer 3,1,16,14.25,1800.0,1800.0,1.0,3.173613333333334,Post-collection,282.7239999999947,9,900.1240000000034,2,1,1,0,1,1,0,1
V7,2017-12-20,Wednesday,Observer 3,1,17,14.75,1800.0,1800.0,1.0,3.673613333333334,Post-collection,93.75000000000728,3,365.2859999999928,0,0,0,0,1,1,0,1
V7,2017-12-20,Wednesday,Observer 3,1,18,15.25,1800.0,1800.0,1.0,4.173613333333334,Post-collection,340.1200000000026,10,385.3849999999875,0,0,0,0,1,1,0,1
V7,2017-12-20,Wednesday,Observer 3,1,19,15.75,1800.0,1800.0,1.0,4.673613333333334,Post-collection,24.26199999999517,2,90.34799999999814,0,0,0,0,1,1,0,1
V7,2017-12-20,Wednesday,Observer 3,1,20,16.25,1800.0,1800.0,1.0,5.173613333333334,Post-collection,183.528999999995,7,387.5610000000015,0,0,0,0,1,1,0,1
V7,2017-12-20,Wednesday,Observer 3,1,21,16.75,1800.0,1800.0,1.0,5.673613333333334,Post-collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V7,2017-12-20,Wednesday,Observer 3,1,22,17.25,1800.0,1800.0,1.0,6.173613333333334,Post-collection,12.423000000002503,1,12.661000000000058,0,0,0,0,1,1,0,1
V7,2017-12-20,Wednesday,Observer 3,1,23,17.75,1800.0,1800.0,1.0,6.673613333333334,Post-collection,72.46699999999691,2,289.27500000000146,0,0,0,0,1,1,0,1
V7,2017-12-20,Wednesday,Observer 3,1,24,18.25,1800.0,1800.0,1.0,7.173613333333334,Post-collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V7,2017-12-20,Wednesday,Observer 3,1,25,18.75,1800.0,1800.0,1.0,7.673613333333334,Post-collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V7,2017-12-20,Wednesday,Observer 3,1,26,19.059929166666667,431.48999999999796,431.48999999999796,1.0,7.9835424999999995,Post-collection,0.0,0,0.0,0,0,0,0,0,0,0,1
V8,2017-12-21,Thursday,Observer 3,0,1,7.408333333333334,660.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,0,1,1
V8,2017-12-21,Thursday,Observer 3,0,2,7.75,1800.0,0.0,0.0,,No collection,243.37999999999738,7,248.50699999999415,0,0,0,0,1,1,0,1
V8,2017-12-21,Thursday,Observer 3,0,3,8.25,1800.0,0.0,0.0,,No collection,159.9489999999969,3,504.7069999999985,0,0,0,0,1,1,0,1
V8,2017-12-21,Thursday,Observer 3,0,4,8.75,1800.0,0.0,0.0,,No collection,82.57399999999689,5,511.22399999999834,0,0,0,0,1,1,0,1
V8,2017-12-21,Thursday,Observer 3,0,5,9.25,1800.0,0.0,0.0,,No collection,299.35599999999977,10,431.28199999999924,0,0,0,0,1,1,0,1
V8,2017-12-21,Thursday,Observer 3,0,6,9.75,1800.0,0.0,0.0,,No collection,1625.327999999994,4,1761.524999999987,0,0,0,0,1,1,0,1
V8,2017-12-21,Thursday,Observer 3,0,7,10.25,1800.0,0.0,0.0,,No collection,753.705999999991,12,880.4360000000015,0,0,0,0,1,1,0,1
V8,2017-12-21,Thursday,Observer 3,0,8,10.75,1800.0,0.0,0.0,,No collection,447.7769999999873,15,1224.5849999999773,0,0,0,0,1,1,0,1
V8,2017-12-21,Thursday,Observer 3,0,9,11.25,1800.0,0.0,0.0,,No collection,250.84000000000378,3,1257.0309999999881,0,0,0,0,1,1,0,1
V8,2017-12-21,Thursday,Observer 3,0,10,11.75,1800.0,0.0,0.0,,No collection,246.96399999999994,4,1229.1289999999935,2,0,2,0,1,1,0,1
V8,2017-12-21,Thursday,Observer 3,0,11,12.25,1800.0,0.0,0.0,,No collection,805.8160000000062,8,871.1229999999996,0,0,0,0,1,1,0,1
V8,2017-12-21,Thursday,Observer 3,0,12,12.75,1800.0,0.0,0.0,,No collection,104.62800000000425,7,395.29699999999866,1,0,1,0,1,1,0,1
V8,2017-12-21,Thursday,Observer 3,0,13,13.25,1800.0,0.0,0.0,,No collection,0.0,0,71.30099999999948,0,0,0,0,0,1,0,1
V8,2017-12-21,Thursday,Observer 3,0,14,13.75,1800.0,0.0,0.0,,No collection,0.0,0,110.92700000000332,0,0,0,0,0,1,0,1
V8,2017-12-21,Thursday,Observer 3,0,15,14.25,1800.0,0.0,0.0,,No collection,318.1229999999923,6,747.5240000000122,0,0,0,0,1,1,0,1
V8,2017-12-21,Thursday,Observer 3,0,16,14.75,1800.0,0.0,0.0,,No collection,447.7369999999937,8,849.0520000000106,0,0,0,0,1,1,0,1
V8,2017-12-21,Thursday,Observer 3,0,17,15.25,1800.0,0.0,0.0,,No collection,308.54000000000815,11,436.54299999999785,0,0,0,0,1,1,0,1
V8,2017-12-21,Thursday,Observer 3,0,18,15.75,1800.0,0.0,0.0,,No collection,88.51200000000244,6,219.40999999999622,0,0,0,0,1,1,0,1
V8,2017-12-21,Thursday,Observer 3,0,19,16.25,1800.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V8,2017-12-21,Thursday,Observer 3,0,20,16.75,1800.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V8,2017-12-21,Thursday,Observer 3,0,21,17.25,1800.0,0.0,0.0,,No collection,165.89799999999377,7,307.76900000000023,0,0,0,0,1,1,0,1
V8,2017-12-21,Thursday,Observer 3,0,22,17.75,1800.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V8,2017-12-21,Thursday,Observer 3,0,23,18.25,1800.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V8,2017-12-21,Thursday,Observer 3,0,24,18.75,1800.0,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,1,0,1
V8,2017-12-21,Thursday,Observer 3,0,25,19.026980555555554,194.26000000000204,0.0,0.0,,No collection,0.0,0,0.0,0,0,0,0,0,0,0,1
M(8),2017-12-22,Friday,Observer 1,1,1,7.358333333333333,1020.0,0.0,0.0,-2.601111388888889,Pre-collection,0.0,0,0.0,0,0,0,0,0,0,1,1
M(8),2017-12-22,Friday,Observer 1,1,2,7.75,1800.0,0.0,0.0,-2.2094447222222224,Pre-collection,0.0,0,0.0,0,0,0,0,0,1,0,1
M(8),2017-12-22,Friday,Observer 1,1,3,8.25,1800.0,0.0,0.0,-1.7094447222222222,Pre-collection,0.0,0,0.0,0,0,0,0,0,1,0,1
M(8),2017-12-22,Friday,Observer 1,1,4,8.75,1800.0,0.0,0.0,-1.2094447222222222,Pre-collection,23.676000000000386,2,37.521999999999935,0,0,0,0,1,1,0,1
M(8),2017-12-22,Friday,Observer 1,1,5,9.25,1800.0,0.0,0.0,-0.7094447222222223,Pre-collection,245.1850000000004,3,245.95100000000093,0,0,0,0,1,1,0,1
M(8),2017-12-22,Friday,Observer 1,1,6,9.75,1800.0,145.9989999999998,0.08111055555555544,-0.20944472222222227,Straddles collection end,328.7199999999975,6,471.4950000000008,0,0,0,0,1,1,0,1
M(8),2017-12-22,Friday,Observer 1,1,7,10.25,1800.0,1800.0,1.0,0.29055527777777773,Post-collection,98.60000000000218,4,284.08200000000033,1,0,1,0,1,1,0,1
M(8),2017-12-22,Friday,Observer 1,1,8,10.75,1800.0,1800.0,1.0,0.7905552777777777,Post-collection,128.8150000000005,7,1052.8459999999977,1,0,1,0,1,1,0,1
